file,pattern,target,line_number,suggested_category,rationale
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,33,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,94,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,109,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,123,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,149,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,198,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,214,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,222,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,230,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,244,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,274,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,279,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,284,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,292,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_bare,,293,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_orchestrator_components.py,MagicMock_other,,294,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,48,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_other,,56,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_other,,60,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,80,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,88,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,106,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,109,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,130,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,131,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.DatasetValidator,132,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.GPUDeployer,133,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.TrainingMonitor,134,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.ModelRetriever,135,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.ModelEvaluator,136,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,161,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,163,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,169,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,170,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.DatasetValidator,171,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.GPUDeployer,172,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.TrainingMonitor,173,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.ModelRetriever,174,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.ModelEvaluator,175,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,193,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,198,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,199,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,217,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,218,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.DatasetValidator,219,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.GPUDeployer,220,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.TrainingMonitor,221,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.ModelRetriever,222,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.InferenceDeployer,223,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.execution.stage_registry.ModelEvaluator,224,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,259,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,260,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,261,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,262,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,290,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,291,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,292,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,293,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,321,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,322,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,323,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,324,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,347,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,351,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,357,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,358,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,359,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,360,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,383,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,387,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,393,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,394,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,395,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,396,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._generate_experiment_report,397,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,418,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,422,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,428,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,429,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,430,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,431,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._aggregate_training_metrics,432,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,454,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,455,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,456,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,457,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._cleanup_resources,458,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,493,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,494,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,495,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,496,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,524,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,527,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,533,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,534,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,535,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,536,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,561,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,562,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,563,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,564,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._cleanup_resources,565,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,590,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,591,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,592,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,593,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,619,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,620,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,621,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,622,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,659,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,660,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,661,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,662,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,691,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,694,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,700,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,701,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,702,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,703,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,731,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,732,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,733,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,734,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,769,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,772,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,778,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,779,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,780,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,781,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,803,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,806,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,812,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,813,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,814,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,815,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,839,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,842,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,848,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,849,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,850,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,851,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,873,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,877,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,883,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,884,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,885,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,886,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,917,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,921,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,927,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,928,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,929,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,930,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._collect_descendant_metrics,931,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,954,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,958,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,964,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,965,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,966,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,967,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._collect_descendant_metrics,968,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,990,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,994,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,1000,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,1001,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,1002,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,1003,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._collect_descendant_metrics,1004,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,1035,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,1039,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,1045,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.startup_validator.validate_strategy_chain,1046,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,StageRegistry._build_stages,1047,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_object_context_manager,PipelineOrchestrator._setup_mlflow,1048,REFACTOR,patch.object on private attr — test smell
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.reporting.summary_reporter.ExperimentReportGenerator,1049,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,1071,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,1075,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,MagicMock_bare,,1080,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/test_pipeline_orchestrator.py,patch_context_manager,ryotenkai_control.pipeline.bootstrap.pipeline_bootstrap.load_secrets,1084,JUDGMENT,internal target; consider dep-injection or Fake
